feature,importance,importance_pct
us_key_passes_roll10,0.003541241041959923,0.17902453022647166
expected_assists_roll3,0.003327614415930801,0.1682248117335551
bps_roll5,0.0033229765069064496,0.1679903460548624
us_xgchain_roll3,0.003202762283466779,0.16191301479646378
us_shots_roll5,0.003062444085788916,0.15481934364449906
expected_assists_roll10,0.003034794356558973,0.1534215343094022
starts_roll10,0.0029321669700424478,0.14823329113651643
us_xa_roll3,0.002904558143378558,0.14683754959702738
expected_goals_roll5,0.0026330290080594956,0.13311061733872748
bonus_roll5,0.0025118579782268586,0.12698491551955965
us_xg_roll3,0.0022847602095208827,0.11550417448094177
us_shots_roll3,0.0021807295034257748,0.11024498764019025
creativity_roll5,0.001879755168356102,0.09502947751037101
us_key_passes_lag1,0.0016332760783204757,0.08256892970200876
starts_roll5,0.0010880816509082712,0.05500707353546523
bonus_lag1,0.0008355014834769321,0.04223809077401705
bonus_roll3,0.0008125855584960185,0.04107959502187741
starts_lag1,0.0006553718475103972,0.03313178508155659
starts_roll3,0.0004408947762729151,0.022289073030137222
played_lag1,0.0,0.0
position,0.0,0.0
