feature,importance,importance_pct
ict_index_roll5,0.1980683816272078,11.02722325552871
value,0.16970424525750422,9.448083457296432
ict_index_roll10,0.1384219550789529,7.706478891695573
minutes_lag1,0.11599784182998328,6.45804286635835
us_time_lag1,0.084073918532913,4.680716134564571
total_points_season_avg,0.08299392661214276,4.620588859697876
total_points_roll3,0.08006999626108624,4.457802490163125
ict_index_roll3,0.07873035498516268,4.38321954405851
minutes_roll3,0.07345917138932916,4.089752621904629
total_points_roll10,0.06654820099016207,3.7049925058382422
team,0.050088877959247505,2.788639132292889
threat_season_avg,0.03777184466871825,2.1029028485679953
influence_roll3,0.02512818716329008,1.39898214737696
us_time_roll3,0.02228865852566202,1.2408947435705027
expected_goal_involvements_roll3,0.021067928810396867,1.1729320581873162
opponent_team,0.019624349244578825,1.0925624705296764
us_time_roll5,0.01851769776512886,1.0309509562147656
total_points_lag1,0.01754675248599945,0.9768947243523103
was_home,0.013947436887444478,0.7765070787003374
minutes_roll10,0.01258570961637051,0.7006945208962513
minutes_roll5,0.0125371587964203,0.697991511327376
games_since_start,0.012381889146121027,0.6893470568991044
influence_season_avg,0.012345822891035288,0.6873391107365016
us_xg_lag1,0.012309110819474771,0.685295209504286
expected_goals_conceded_roll3,0.01206196067853715,0.6715354172579695
us_xgbuildup_roll10,0.011994864420713671,0.6677999123351163
expected_goal_involvements_lag1,0.011763206354984576,0.6549026230820204
creativity_season_avg,0.011637551335612499,0.6479069282598068
minutes_trend,0.011564709771261325,0.6438515601804423
threat_lag1,0.01150546389829333,0.6405531161641914
expected_goals_conceded_lag1,0.010859029394383964,0.6045636385094382
us_xgbuildup_lag1,0.010849465199193447,0.6040311632362076
influence_roll10,0.01014374670745422,0.5647411195652775
us_xgchain_lag1,0.010125031392749223,0.563699166519294
creativity_roll10,0.010104808474025414,0.5625732793998366
expected_goals_season_avg,0.009866131484636977,0.549285219860392
total_points_roll5,0.009852837937957302,0.5485451173468547
influence_roll5,0.009673909223115472,0.5385834724382832
us_key_passes_roll3,0.009396517829273353,0.5231400341472765
expected_goals_conceded_roll10,0.009264890133746272,0.5158118176330436
minutes_season_avg,0.008849886980458174,0.4927070071354774
consecutive_starts,0.008424552203502788,0.469026995690464
GW,0.008099437228897754,0.4509266033954791
bps_season_avg,0.008044497309920427,0.4478678882829181
creativity_lag1,0.007813213675734308,0.43499144506382514
us_npxg_roll3,0.007657411122766605,0.42631732190877336
expected_assists_lag1,0.007256169406372605,0.40397866315991837
us_xa_lag1,0.007177874988512576,0.3996197139005198
us_shots_lag1,0.006301877811693962,0.3508496055135445
us_xgbuildup_roll3,0.006093767675402142,0.3392633194249971
ict_index_lag1,0.005941412470133946,0.33078112328227105
bps_roll10,0.005804485382819669,0.3231578693881402
us_key_passes_roll5,0.005780438631972711,0.3218190949306472
creativity_roll3,0.00554862469742194,0.3089131278649642
bonus_roll10,0.005481203379252142,0.30515952559118126
us_xa_roll5,0.005265062389367751,0.29312613121220304
us_xa_roll10,0.005264731591608829,0.2931077144376018
us_time_roll10,0.005103220554911258,0.2841157781918252
influence_lag1,0.005069004530271406,0.28221084142442904
points_momentum,0.004786544321291505,0.26648520283620114
bps_momentum,0.004602337174707904,0.25622968747350966
us_npxg_roll5,0.004511538832953102,0.2511745970166871
xg_momentum,0.004499910085710383,0.2505271802459027
expected_goal_involvements_roll10,0.004469122187629383,0.24881310037652382
bps_roll3,0.004422121975997459,0.2461964190947138
us_shots_roll10,0.00441787894501821,0.2459601933553811
expected_goals_conceded_roll5,0.004354445587081241,0.2424286160583274
us_xg_roll5,0.0039813948627075305,0.22165945750051078
us_npxg_lag1,0.0038064645869690153,0.21192042096740857
