feature,importance,importance_pct
minutes_lag1,0.39646098399092905,17.39626465567586
value,0.1390766617828416,6.102528403797708
total_points_season_avg,0.12324644044386909,5.407915992764107
minutes_roll3,0.10298919999728852,4.519050933572204
ict_index_roll3,0.078181500254098,3.43051680875916
team,0.07122423540209769,3.1252398066524454
us_time_lag1,0.06863495606488532,3.011625124662326
total_points_roll10,0.06820739367210128,2.992864164966339
ict_index_roll10,0.06799266711358673,2.9834422036855104
total_points_roll3,0.046775519412700285,2.0524574875409574
opponent_team,0.042780814336051305,1.8771742956484923
minutes_roll5,0.042092220236096815,1.846959556526977
position,0.03689607980844893,1.6189587248751858
ict_index_roll5,0.031204862083556106,1.3692344550146884
was_home,0.027136015889089517,1.19069803377683
minutes_season_avg,0.026793689540148706,1.1756771363739174
bps_season_avg,0.026072002242975144,1.1440103047631731
expected_goals_conceded_lag1,0.024925057199359266,1.0936836387608662
ict_index_lag1,0.021541449106865247,0.9452146992057464
minutes_trend,0.019841761365823215,0.870634301716112
influence_roll3,0.01915461747301708,0.8404831960626478
GW,0.018928503527644726,0.8305615689798515
creativity_season_avg,0.018878060305491377,0.8283481767972685
expected_assists_lag1,0.018739506584770402,0.8222685944625138
starts_lag1,0.018133930058326808,0.7956965736365788
expected_goals_season_avg,0.01764891730099691,0.7744147561851974
threat_season_avg,0.016809896429097533,0.7375994585176432
us_shots_roll10,0.01662709077456047,0.7295781508094588
us_xgchain_lag1,0.016524798634640393,0.7250896860926236
creativity_lag1,0.016278987433394065,0.7143037654475076
total_points_roll5,0.01618102950079547,0.7100054809014374
creativity_roll10,0.0160797395698984,0.7055609919958635
us_xgbuildup_lag1,0.0157386418986863,0.6905940075977818
season,0.015169898102747114,0.6656381658000977
expected_goals_conceded_roll3,0.015089151881994636,0.6620951119237347
expected_goals_conceded_roll10,0.014365252024717121,0.6303311956497092
minutes_roll10,0.014226392455664882,0.6242381930321778
points_momentum,0.014058204024786462,0.6168582727531856
us_npxg_lag1,0.014026663239335392,0.6154742983564332
expected_goal_involvements_roll10,0.013673115866378299,0.5999610349670117
us_npxg_roll3,0.013416096551898127,0.5886833148460835
us_xgbuildup_roll10,0.01323434414031693,0.5807082222610684
us_xgchain_roll10,0.01322522779051099,0.5803082070254673
bps_roll3,0.01312380152674105,0.575857735985879
bonus_roll10,0.012878539730120335,0.5650959226013919
influence_season_avg,0.01203620204807092,0.5281350870133042
us_time_roll3,0.011604366149120362,0.5091866106453561
us_xgbuildup_roll3,0.011221766995784229,0.4923985876185425
xg_momentum,0.011185312799763081,0.4907990182601406
bps_roll10,0.010977942191154609,0.4816998278357832
us_time_roll5,0.010129573917524542,0.4444743766325315
influence_roll10,0.010052465303236049,0.4410909368602443
bps_momentum,0.010050729416711805,0.4410147681006251
creativity_roll5,0.009819251662104221,0.4308577830663872
us_time_roll10,0.009707122415884506,0.4259376771249555
