feature,importance,importance_pct
position,0.8656636138380813,24.818477562423872
value,0.27191831639792235,7.795867270443237
team,0.19590487780657784,5.6165706129833595
total_points_season_avg,0.16481549030456102,4.725241401712354
opponent_team,0.1087600209254785,3.1181374564885243
minutes_lag1,0.0937665915236453,2.6882775371795145
bps_season_avg,0.07611075043449536,2.1820865769588496
influence_roll5,0.06458425177586762,1.8516231685869577
expected_goals_conceded_lag1,0.0624721251981471,1.7910687393142024
was_home,0.061118141010815065,1.752250166330422
season,0.05415323157144292,1.552567003168496
expected_goals_season_avg,0.05138398907761748,1.4731731351587305
bonus_roll10,0.049061757094796106,1.406595007767118
games_since_start,0.04642679202670504,1.3310508583136782
influence_roll3,0.043822544656025884,1.25638738175881
us_time_lag1,0.04074186694988349,1.1680647015574732
us_xgbuildup_roll10,0.03680222406082602,1.0551155870480535
influence_season_avg,0.036227992345067676,1.0386524289282455
ict_index_roll10,0.03619544418772725,1.0377192769512666
GW,0.03599016055847237,1.0318338185986784
threat_lag1,0.033637015546804754,0.9643694181784407
total_points_roll10,0.0335646052377959,0.9622934228371827
minutes_roll3,0.033466207249032244,0.9594723636667609
influence_roll10,0.032310586966558766,0.9263408613224626
points_momentum,0.030211273810295487,0.8661537913886596
us_xgchain_roll10,0.03005630910029382,0.8617109707402416
us_time_roll10,0.02980408221031716,0.8544796544304669
creativity_roll5,0.029477463129633383,0.845115522456074
ict_index_roll5,0.02914655894924666,0.835628537159524
us_time_roll5,0.027891914971930488,0.7996580367225311
us_xgchain_roll3,0.026522515895214902,0.7603975206095981
minutes_season_avg,0.024136841365355616,0.692000502594661
us_xgchain_lag1,0.0233571990388484,0.6696482455772433
bps_roll3,0.021736506794836435,0.623183182877809
us_npxg_roll10,0.021401710274841446,0.6135846046464414
expected_goals_conceded_roll10,0.020872221273803237,0.598404215079698
influence_lag1,0.02027307873671245,0.5812268665394801
us_xgbuildup_roll5,0.020023168064486497,0.574061955929745
expected_goals_conceded_roll5,0.019106655988106708,0.5477856587171686
creativity_roll3,0.0187582011510918,0.5377954980869564
creativity_season_avg,0.018398833582389792,0.5274924706777878
expected_goals_roll3,0.017858667245866974,0.512005963114498
total_points_lag1,0.017625304605720583,0.5053154827064066
expected_goals_conceded_roll3,0.017610874224017945,0.5049017653007318
bps_momentum,0.016670807295567972,0.47795015315260203
xg_momentum,0.015289120249113799,0.438337342341856
threat_roll5,0.015251393151891722,0.43725571074624103
creativity_lag1,0.015235507680195982,0.4368002760756058
threat_season_avg,0.014284995606522091,0.4095492027993518
us_time_roll3,0.01404928837302888,0.4027915031661009
minutes_roll10,0.01399351936228738,0.4011926119575056
expected_assists_roll10,0.013558568838119074,0.38872262979321576
us_xgbuildup_lag1,0.013457167126510008,0.38581545422971597
us_xgchain_roll5,0.013070805618690298,0.37473851364965216
bps_roll10,0.012566032852373914,0.3602667357272766
total_points_roll3,0.011754581220291346,0.3370025095291308
us_xa_roll3,0.011520052417660558,0.3302785953749625
us_xgbuildup_roll3,0.011221700277881674,0.32172487338822736
total_points_roll5,0.011182208765772405,0.32059265621804445
expected_goal_involvements_roll10,0.011108677782438871,0.318484531271086
expected_assists_season_avg,0.010998457653213733,0.31532453267535754
expected_assists_lag1,0.010910666323274382,0.31280756520965247
bps_lag1,0.010763956320506016,0.3086014060807661
us_xa_roll5,0.010676483767728168,0.3060935779201025
expected_assists_roll3,0.010134731245758625,0.29056159460007513
starts_roll10,0.01007572196378527,0.28886980518300903
bps_roll5,0.010018249451120063,0.2872220747675958
expected_goal_involvements_lag1,0.00962611641693315,0.27597966518160916
expected_goals_lag1,0.009574885585757852,0.27451088306612764
minutes_roll5,0.009043415751602073,0.2592737032387131
ict_index_lag1,0.008832565952260035,0.25322866342144446
ict_index_roll3,0.00867359734961226,0.24867105162527428
expected_goal_involvements_roll3,0.008636520554137949,0.24760806410696343
expected_goal_involvements_roll5,0.00817944647430944,0.23450380211275285
minutes_trend,0.007920868767991092,0.227090408619232
us_npxg_roll5,0.007603945285330652,0.2180042483397905
us_xg_roll5,0.0075145135111408246,0.21544024952360238
us_key_passes_roll10,0.007403019802866096,0.21224373756106382
us_shots_roll10,0.007096388946178834,0.20345266570013765
consecutive_starts,0.007074898982864662,0.20283655089086963
expected_goals_roll5,0.0070582166551146205,0.20235827044759475
us_shots_roll5,0.006701061797845245,0.19211868122407372
threat_roll10,0.006378811389954376,0.1828797986028418
threat_roll3,0.0063307915404558195,0.18150307496761017
bonus_roll5,0.006023246081059169,0.17268578155080636
creativity_roll10,0.005907713395477833,0.16937347256728094
expected_assists_roll5,0.005178508347429443,0.1484672465990259
us_xa_roll10,0.005003600488548792,0.14345265813564503
us_npxg_roll3,0.004823534203403991,0.1382901781767136
us_xg_roll3,0.004684954733395305,0.1343171204992929
expected_goals_roll10,0.00464251344264822,0.13310033351034145
bonus_lag1,0.003875101274537824,0.11109871374612969
us_xa_lag1,0.0037777242112024064,0.10830692439186806
us_key_passes_roll5,0.0036656598197468957,0.10509405100730473
us_key_passes_roll3,0.0033929930048541526,0.09727672436996394
us_xg_roll10,0.003270066348323415,0.0937524310784793
us_xg_lag1,0.0030587489580398393,0.08769398548198475
us_npxg_lag1,0.0027667171466300893,0.07932146659228292
bonus_roll3,0.00270715725377379,0.07761389122369303
us_shots_roll3,0.0024571189196996588,0.07044532056325933
starts_roll5,0.0024029973345919436,0.06889366086061427
us_shots_lag1,0.001797715969499226,0.05154031281829175
starts_roll3,0.0012070657762308747,0.03460643881164578
played_lag1,0.0010694489570580738,0.030660980224436238
starts_lag1,0.0009286561653546655,0.026624466865223195
us_key_passes_lag1,0.0007293458730987042,0.02091026340646495
