feature,importance,importance_pct
ict_index_roll5,0.20871600810926152,10.797224883431765
value,0.15988385295752724,8.271056596235065
ict_index_roll10,0.15929840037752827,8.240770164340844
minutes_lag1,0.11648517171684143,6.0259709162006185
total_points_season_avg,0.09161904383631908,4.739604924735211
total_points_roll3,0.08384927081240695,4.337661693871557
us_time_lag1,0.08099385668951968,4.1899463906735335
ict_index_roll3,0.08051676776298311,4.165265790101134
total_points_roll10,0.07295988917805216,3.774335941272406
minutes_roll3,0.0725029868734844,3.7506996280980287
team,0.057906673570486886,2.9956081589329595
threat_season_avg,0.04174250209954159,2.1594087892383076
expected_goal_involvements_roll3,0.028789708878585684,1.4893393367694838
influence_roll3,0.024015135376539352,1.2423427393782507
opponent_team,0.023187131551315805,1.199508729729119
us_time_roll3,0.020276710128029223,1.0489478077497552
us_time_roll5,0.017889959733478875,0.9254772556630699
was_home,0.01593469618854465,0.8243282331598267
total_points_lag1,0.01587565868808583,0.8212741254524968
expected_goals_season_avg,0.014841558642409321,0.7677784168756479
minutes_trend,0.014630740053751791,0.7568724220170673
expected_goal_involvements_lag1,0.014091753275673352,0.7289897430370117
games_since_start,0.013905983425755955,0.7193795609321993
us_xg_lag1,0.013728765677287834,0.7102117932037936
minutes_roll5,0.012901265967436857,0.6674038622780628
creativity_season_avg,0.01268446761530305,0.656188524348062
influence_season_avg,0.012582212838440665,0.6508987153334591
minutes_roll10,0.012523241249697767,0.6478480173483913
expected_goals_conceded_roll3,0.012474024976332812,0.6453019779896485
threat_lag1,0.012015518473665164,0.6215826769898575
us_xgbuildup_roll10,0.011953278783437292,0.6183629147006435
us_xgchain_lag1,0.011440265013491989,0.5918238624613114
expected_goals_conceded_lag1,0.011398405724373001,0.5896584120860738
creativity_roll10,0.011037881518651082,0.571007897636495
us_xgbuildup_lag1,0.010932435010925865,0.5655529750965541
influence_roll10,0.010649260476870362,0.5509038873090103
influence_roll5,0.010590197058522833,0.547848438826359
total_points_roll5,0.010390661036120477,0.5375261098122094
us_key_passes_roll3,0.010164832025295707,0.5258436009468542
expected_goals_conceded_roll10,0.010039956751076492,0.5193835961281571
GW,0.00922194605608924,0.4770665476619655
minutes_season_avg,0.0091702466142202,0.47439204988259187
expected_assists_lag1,0.008520526534877958,0.4407809537741088
us_xa_lag1,0.008337615122860523,0.4313186433974921
bps_season_avg,0.008323356842384357,0.4305810389264847
bonus_roll10,0.008315669025561538,0.43018333542568205
creativity_lag1,0.00809590006671056,0.4188143230887391
us_npxg_roll3,0.008062776029177396,0.41710076174990024
xg_momentum,0.007887543890649072,0.40803571291327956
us_npxg_roll5,0.007796925350522573,0.4033478657030076
consecutive_starts,0.007560056178725514,0.3910942310201029
us_xgbuildup_roll3,0.007368068528820074,0.38116239182075673
us_shots_lag1,0.007192172717755788,0.3720630101043313
us_shots_roll10,0.006873382827272012,0.35557148092408736
bps_roll10,0.006549706244147896,0.3388271550376783
ict_index_lag1,0.006520183622469565,0.33729990090754686
us_key_passes_roll5,0.006504785452627042,0.3365033280711405
us_time_roll10,0.0063435544763127145,0.32816258255185227
bps_momentum,0.006230098008515832,0.3222932915071448
expected_goals_roll3,0.006164923999842451,0.3189217320634013
points_momentum,0.005916303054580687,0.30606015866977176
influence_lag1,0.005877023090745929,0.3040281410647066
creativity_roll3,0.005826707681885968,0.30142524160584755
us_xa_roll10,0.005795212482461833,0.2997959427609171
us_xa_roll5,0.005578250959322834,0.28857216372448913
threat_roll5,0.005333534640736639,0.27591258313765904
expected_goals_conceded_roll5,0.00524094937624461,0.2711229940176471
bps_roll3,0.005031729037826155,0.26029967929178677
expected_goal_involvements_roll10,0.004982345394410393,0.2577449816030304
us_npxg_lag1,0.004945513740984425,0.25583961915157616
us_xg_roll5,0.004805842149427772,0.24861417632366162
expected_assists_roll5,0.00460407006772392,0.23817617225732196
threat_roll10,0.00450946783617742,0.233282242090033
expected_goals_roll10,0.004253690232683834,0.22005044290949405
season,0.004225570770714138,0.21859577655573273
us_xg_roll10,0.0042223105290498854,0.2184271188531341
us_npxg_roll10,0.004136750384846416,0.21400095084430507
expected_goals_lag1,0.004013305784672075,0.2076149571641752
threat_roll3,0.003887193621504123,0.20109096603098145
us_xgchain_roll10,0.0038855336712024418,0.20100509405180295
us_xgbuildup_roll5,0.003786737624809092,0.19589421089451048
bps_lag1,0.0036788998341119117,0.1903155833247441
expected_assists_season_avg,0.0035957113771583715,0.1860121066265751
us_xgchain_roll5,0.0035478553221224628,0.18353643361549443
expected_goal_involvements_roll5,0.003469431061785164,0.17947941670122242
bps_roll5,0.0032049766005920383,0.16579874929676444
us_key_passes_roll10,0.003177666697662266,0.16438596277335088
us_xgchain_roll3,0.0030037808169607397,0.15539055808448235
expected_assists_roll10,0.0030021319235700975,0.15530525809763016
expected_assists_roll3,0.0027653666806365658,0.14305699982701664
us_shots_roll5,0.0026998097586525723,0.1396656316433351
bonus_roll5,0.002626476799225685,0.1358719961600176
us_xg_roll3,0.00261804823745408,0.13543597269580743
us_xa_roll3,0.002573617158927186,0.13313747939376444
expected_goals_roll5,0.00252551288809381,0.13064896576825677
starts_roll10,0.002336604470700618,0.12087642036819467
creativity_roll5,0.0018583251257805163,0.09613423748062527
us_shots_roll3,0.0017857863196872707,0.09238168486494658
us_key_passes_lag1,0.0015736549573136564,0.08140777804713487
starts_roll5,0.0010133182170654704,0.05242063015313349
bonus_roll3,0.0008078033968998768,0.041789008025499064
bonus_lag1,0.0007555691510649545,0.0390868439509501
starts_lag1,0.000672307050035626,0.034779557522732985
starts_roll3,0.0004420748745396791,0.02286926565412782
played_lag1,0.0,0.0
position,0.0,0.0
