feature,importance,importance_pct
us_xg_roll5,0.006471728055330642,0.2852134551666862
expected_goal_involvements_roll3,0.005888312317987103,0.2595019269900177
expected_assists_roll3,0.00561399957955009,0.2474127781171114
threat_roll3,0.005525971825271917,0.24353333514089398
us_xa_roll3,0.005487740547805907,0.2418484567516459
consecutive_starts,0.005325258523185351,0.23468776346411874
expected_goals_roll3,0.0052195735753546735,0.23003015596389778
expected_assists_roll10,0.005058483818437827,0.2229308208605985
us_shots_roll3,0.005014815429384424,0.221006325267304
total_points_lag1,0.005003864989234949,0.22052373192532093
threat_roll10,0.004999330379519593,0.22032388859233604
us_key_passes_roll10,0.004931154590091423,0.21731933520330593
expected_assists_roll5,0.004900600423516359,0.21597279231026298
us_key_passes_roll3,0.0048866351359183715,0.21535733259159667
us_key_passes_lag1,0.004721339098988158,0.20807262386849232
expected_goals_roll10,0.004226945290632388,0.18628435262337714
us_key_passes_roll5,0.003666134210940367,0.16156902707706147
bonus_roll5,0.003597270339467016,0.15853414944451152
us_shots_lag1,0.0020619124863297247,0.09086988505226802
bonus_roll3,0.0016809722017667277,0.07408158773144648
starts_roll3,0.001443373171077173,0.06361043691858044
bonus_lag1,0.0011681327012924494,0.05148040229446763
played_lag1,0.0001111041051827949,0.004896433448912726
