feature,importance,importance_pct
ict_index_roll5,0.2232496491585672,9.618913636571769
ict_index_roll10,0.19404145135039694,8.360451940190137
value,0.17643297478694864,7.601774755371333
minutes_lag1,0.12103959191334678,5.215100608706575
total_points_season_avg,0.1064756184794477,4.587598602795249
total_points_roll3,0.08958592239814762,3.8598907270324543
ict_index_roll3,0.08393614059511673,3.616464753313546
total_points_roll10,0.08132460897444597,3.5039445446006257
us_time_lag1,0.08083706262826892,3.4829381680379807
minutes_roll3,0.07512006870706012,3.2366162992414265
team,0.07355120435859641,3.169020355721487
threat_season_avg,0.05524039353665676,2.380082462310772
expected_goal_involvements_roll3,0.0450872452852019,1.9426248603026834
opponent_team,0.033175543468955807,1.4293983828281975
expected_goals_season_avg,0.03268637762641146,1.408322228795575
us_npxg_roll5,0.02400924805017632,1.0344602302583852
influence_roll3,0.02298521732298265,0.9903389375119158
was_home,0.020838095137413554,0.897828230561209
xg_momentum,0.01951537766344783,0.8408377484009263
minutes_trend,0.018940806732437816,0.8160818386635521
us_xg_lag1,0.018887225076572416,0.8137732244183951
bonus_roll10,0.0187254897184126,0.8068047098071389
us_time_roll5,0.018593097562166927,0.8011004736666282
us_time_roll3,0.018449791990666126,0.7949260231306423
expected_goal_involvements_lag1,0.017598472261813027,0.7582461404082671
total_points_lag1,0.01673661842826714,0.7211123862300556
expected_goals_conceded_roll3,0.015569696184558238,0.6708344828822298
us_xgchain_lag1,0.014846510814339365,0.6396753852281649
games_since_start,0.014830033520190153,0.6389654460637226
expected_goals_roll3,0.01395118980227231,0.601099667306368
expected_goals_conceded_lag1,0.013947884993837575,0.6009572766372719
us_xa_lag1,0.013546105337815624,0.5836462357161654
minutes_roll10,0.01341892302585167,0.5781664704422146
minutes_roll5,0.013347760971963227,0.5751003888016212
us_xgbuildup_roll10,0.012837008751110244,0.5530941660792615
creativity_roll10,0.012696942074471836,0.5470592662663193
influence_season_avg,0.012655335795929847,0.5452666220156208
GW,0.012599122732357996,0.5428446311825661
expected_goals_conceded_roll10,0.01245681584502933,0.536713209860011
threat_lag1,0.012350574317975437,0.5321356972986224
influence_roll5,0.01222456099595718,0.5267062990168353
threat_roll5,0.012209068169361195,0.5260387765299026
us_xgbuildup_lag1,0.012136361516917674,0.522906144459508
creativity_season_avg,0.01193291945390631,0.5141406586389128
bps_momentum,0.011895033731229293,0.5125083179124532
total_points_roll5,0.01129846251460425,0.48680450591360414
influence_roll10,0.01073240722905129,0.462415500485015
us_key_passes_roll3,0.010637673710890402,0.45833382092532643
us_xgbuildup_roll3,0.010399956396700607,0.44809155481773066
us_shots_roll10,0.010341594474219824,0.4455769784494237
us_npxg_roll3,0.010190110583225425,0.43905015759976573
us_npxg_roll10,0.01001676430332349,0.4315813758933569
us_shots_lag1,0.00989451672075335,0.4263142279114728
us_time_roll10,0.009764521533698936,0.42071326736278114
bps_season_avg,0.009675335435496158,0.4168706034238739
expected_assists_lag1,0.009357108088237844,0.40315948951345987
threat_roll10,0.009280694978542421,0.39986716137035905
bps_roll3,0.009134676805579453,0.39357583593986223
creativity_lag1,0.008991122522966067,0.3873906694599928
points_momentum,0.008919245619530091,0.3842937878782269
minutes_season_avg,0.008868310333784234,0.3820991948901075
expected_goals_lag1,0.008613258983529796,0.37111007611552016
expected_goals_roll10,0.00851450707545953,0.3668552605816337
bps_roll10,0.008414338037561178,0.36253938672367136
ict_index_lag1,0.008121320893893526,0.3499144773023258
expected_goals_conceded_roll5,0.00804018886126837,0.3464188300844141
us_xg_roll10,0.007782738553351452,0.3353263500429215
us_npxg_lag1,0.007616756106488524,0.3281748457624943
bps_lag1,0.007555494770627849,0.3255353455387501
us_xg_roll5,0.007550999576628552,0.32534166602784453
influence_lag1,0.007435420510228651,0.3203618371139518
us_key_passes_roll5,0.007277170321224516,0.31354348417705297
threat_roll3,0.007275100089196355,0.3134542863522788
consecutive_starts,0.007102623359982619,0.3060229700260124
expected_goal_involvements_roll5,0.0067011761444752535,0.28872625260602275
bonus_roll5,0.006535170898358582,0.2815737659990676
expected_goal_involvements_roll10,0.006514948466966124,0.28070246419940653
us_xa_roll5,0.006381849010025635,0.27496775336688994
us_xa_roll10,0.006190542296193487,0.266725130073266
expected_assists_roll5,0.006187679844738632,0.2666017987558959
season,0.005839971414687806,0.25162046565202484
us_xgchain_roll10,0.005770487149579122,0.24862667306287559
creativity_roll3,0.005714987210205473,0.24623540783275233
us_xgchain_roll3,0.005174670740753011,0.22295538264270534
bps_roll5,0.005100856585328108,0.21977503280177757
us_xgchain_roll5,0.005070268705841939,0.21845712626883448
us_xgbuildup_roll5,0.0048793878640911855,0.2102328520601323
expected_goals_roll5,0.004543325408870804,0.19575329634552002
expected_assists_season_avg,0.004432098526847557,0.19096098524322183
expected_assists_roll3,0.004407632100878752,0.189906827087648
us_shots_roll5,0.004171507458040414,0.17973318266989072
us_xa_roll3,0.003871424387106394,0.16680383136299834
us_xg_roll3,0.003733889360582214,0.16087800999160595
us_key_passes_roll10,0.003706367663255339,0.15969221269823128
expected_assists_roll10,0.0034292128817980387,0.14775074754095718
creativity_roll5,0.003297719362571,0.142085229991519
starts_roll10,0.003247383883594802,0.1399164802221358
us_shots_roll3,0.0030430106864668795,0.13111087564352675
bonus_roll3,0.0017937012801660954,0.07728324666468481
us_key_passes_lag1,0.0017775218825891149,0.07658614264426955
starts_roll5,0.0016163505364408504,0.06964192900212829
bonus_lag1,0.0012600972405505861,0.05429243260279209
starts_lag1,0.0007423542606808986,0.03198500668710514
starts_roll3,0.0004913694714345474,0.021171099382197852
played_lag1,0.0,0.0
position,0.0,0.0
