feature,importance,importance_pct
value,0.27106815152315716,8.876235981045022
total_points_season_avg,0.2348075137770477,7.688866769099222
position,0.19559303487447405,6.404772836790766
team,0.15225953391255134,4.985799865375465
minutes_lag1,0.13245797313063248,4.337389768852919
opponent_team,0.09717688238345487,3.182096218574442
us_time_lag1,0.0674707477078046,2.20935685401191
expected_goals_season_avg,0.06084193822917081,1.9922938133148733
was_home,0.056309301250727195,1.8438707868139552
bps_season_avg,0.050170296047717285,1.642846584728289
minutes_roll3,0.04525808929160014,1.4819943927242623
threat_lag1,0.044642338467081266,1.4618313835575965
us_time_roll10,0.03982484062391334,1.3040804731173454
ict_index_roll5,0.039410663307330576,1.2905180697906289
creativity_roll5,0.03601030994219625,1.1791721270147053
us_xgbuildup_roll10,0.035849783089259325,1.173915610452519
minutes_season_avg,0.03531213701892377,1.1563101729720773
season,0.03502219419113145,1.146815878101821
threat_season_avg,0.03364929346782217,1.1018596900355901
influence_roll3,0.03332864095007611,1.0913597939783173
ict_index_roll10,0.03215330313623527,1.0528728830871807
expected_goals_conceded_roll10,0.03214707895106718,1.0526690696327736
us_time_roll5,0.030505713410299375,0.9989218928097305
us_npxg_roll5,0.030494027566485137,0.9985392351395099
points_momentum,0.030181572966570706,0.9883077832089922
expected_goal_involvements_roll10,0.030153980318463,0.9874042508147595
total_points_roll10,0.029676187006521613,0.9717587160548617
us_xgchain_roll3,0.028340243173234973,0.928012696262267
GW,0.027157545302255,0.8892847773307767
influence_season_avg,0.026382666979223306,0.8639110740270959
us_xgchain_lag1,0.02621213489547447,0.8583269321454751
influence_lag1,0.025342748892068855,0.8298585367198819
us_xgchain_roll10,0.02499082718048166,0.818334718295074
bonus_roll10,0.024597275977543895,0.8054477253810379
expected_goals_conceded_lag1,0.02419418394643575,0.7922483141994224
us_time_roll3,0.02379390756058594,0.7791411024577316
xg_momentum,0.023648784370102264,0.7743889850370128
creativity_season_avg,0.023520194357427564,0.7701782531937749
expected_goals_roll5,0.022881004848019044,0.7492477348343218
influence_roll5,0.02269163986606114,0.7430469021029226
expected_assists_lag1,0.02218904337214911,0.7265891771428292
influence_roll10,0.02216703556274721,0.7258685225451591
threat_roll5,0.021640945653923684,0.7086414962356328
bps_roll3,0.021621233842372443,0.707996025013877
expected_goal_involvements_roll5,0.02134293683023819,0.6988830770757186
us_npxg_roll10,0.019605419369905668,0.6419873668551103
us_key_passes_roll10,0.01935621856947999,0.6338271861078908
expected_goals_conceded_roll5,0.019091302012486655,0.625152386571517
expected_goals_conceded_roll3,0.018934171842017268,0.620007095747084
bps_roll10,0.018676853227109883,0.6115810938896196
us_xgchain_roll5,0.018076684442739133,0.5919283249140042
bps_momentum,0.018016160209876435,0.5899464344910892
total_points_lag1,0.017810041234647078,0.5831969854908046
bps_lag1,0.017803354640501458,0.5829780302678745
minutes_trend,0.01735689756763226,0.5683586132986513
us_xgbuildup_roll5,0.01607005419756421,0.526220407983183
minutes_roll5,0.015469939755823862,0.5065694184789241
ict_index_lag1,0.015463964368475391,0.5063737520094951
expected_assists_roll10,0.015330508643103976,0.5020036904409858
games_since_start,0.015184452918201665,0.4972210368045081
us_xgbuildup_roll3,0.0149597527659698,0.489863139666908
us_xg_roll10,0.01487036133210985,0.48693598110118813
creativity_roll3,0.014772712075200832,0.48373841678819984
expected_goals_lag1,0.014110371489559173,0.4620498070974495
total_points_roll5,0.014008286849488344,0.458707004373422
us_xa_roll5,0.013773428362564268,0.4510164684680587
ict_index_roll3,0.0136921655808414,0.44835548589598145
expected_goals_roll3,0.013677937407215237,0.4478895786103949
consecutive_starts,0.013493641919817754,0.4418547485236076
us_shots_roll10,0.013463805844557992,0.44087775420219527
creativity_lag1,0.013200400411753958,0.4322524370370463
minutes_roll10,0.013127625671251824,0.4298693987991474
us_shots_roll5,0.013032478372052642,0.42675376210075466
expected_assists_roll3,0.012550645461790983,0.41097594906412865
us_npxg_roll3,0.012386018294143045,0.4055851660425042
expected_assists_season_avg,0.012100986197833959,0.3962516750558463
expected_goals_roll10,0.011924839708644825,0.39048368720301374
