feature,importance,importance_pct
expected_assists_roll5,0.0039082910707021155,0.17924870594060463
us_shots_roll3,0.003831103256362616,0.17570858684905155
us_key_passes_roll10,0.003676577619192392,0.16862146872086312
expected_goals_roll10,0.0036589238920095957,0.16781180339775906
us_key_passes_roll5,0.0031378551394185107,0.14391366021487229
bonus_roll5,0.002798527759785392,0.12835084961834065
us_shots_lag1,0.0017213591506854771,0.07894790706157909
starts_roll3,0.0015945068912240244,0.0731299925452935
bonus_roll3,0.0013061233633285243,0.059903655700180206
bonus_lag1,0.0008146018661869068,0.03736065910376862
played_lag1,0.00015817911233700414,0.007254680032863545
