feature,importance
value,11.818957635382617
GW,10.206861434426681
minutes_season_avg,6.9131198103449565
games_since_start,6.216807959422362
position,5.208701788817949
influence_season_avg,4.534602179397199
bps_season_avg,4.047498360644647
total_points_season_avg,3.3739766826655564
influence_roll5,2.5273146347483704
us_npxg_roll10,2.361083124208297
minutes_trend,2.344421777847728
minutes_roll10,2.2241878978629708
team,1.9501519113286487
played_lag1,1.9488907107029692
minutes_lag1,1.8979072722372419
creativity_season_avg,1.7626051154100189
bps_roll10,1.573369389045568
us_time_roll10,1.3515133839266031
us_xgchain_roll10,1.3452108751715075
total_points_roll3,1.2761969231531107
ict_index_lag1,1.2549651944352047
season,1.2343805044633784
threat_season_avg,1.1584728262019044
us_xa_roll10,1.0683670784221924
minutes_roll5,1.0660112072230037
minutes_roll3,1.0644169786151125
fdr_defence_gw2,1.059728846537305
us_key_passes_roll10,1.0525518287590414
creativity_roll10,1.032901788178011
us_key_passes_roll3,0.9516132745789965
us_xa_roll5,0.9468743821391977
influence_roll10,0.8295861966392011
opponent_gw3,0.8003966766073902
opponent_gw2,0.7972667364661278
creativity_roll5,0.7147800867760054
fdr_attack_gw2,0.6095160332512014
us_xg_roll5,0.5946595187327165
opponent_team,0.5088105241539097
total_points_roll10,0.4779190179637118
us_xg_roll10,0.46818173977241795
fdr_defence_gw3,0.42925989797873254
was_home_gw2,0.3819634466819446
fdr_attack_gw3,0.37707843382543055
bps_roll5,0.3629825546767376
ict_index_roll5,0.32074203732143935
us_time_lag1,0.303104285165297
us_xgbuildup_roll10,0.30294126450482267
us_xg_roll3,0.2963757706284858
ict_index_roll10,0.288722402699788
starts_lag1,0.23617758505187353
expected_goals_season_avg,0.23137645300458998
ict_index_roll3,0.21780710209950407
us_shots_lag1,0.2112871434229652
us_xg_lag1,0.19516043632859184
expected_goal_involvements_roll10,0.19291087315284114
was_home,0.19269615797571674
threat_roll10,0.18418164732720005
influence_roll3,0.1706006101474742
us_shots_roll3,0.15182879619269052
expected_assists_season_avg,0.1490764019390019
us_shots_roll10,0.13437825906360545
bps_roll3,0.125975940792359
xg_momentum,0.1253706107831112
creativity_roll3,0.11737305235595318
expected_assists_roll10,0.11000948250254815
fdr_gw3,0.09601260805470445
expected_goals_roll5,0.09143171954182605
total_points_roll5,0.08651489400520979
us_xgbuildup_roll3,0.0831912923634209
us_time_roll5,0.08216607652889307
expected_goals_roll10,0.07972285592860946
starts_roll5,0.07563565071620422
us_time_roll3,0.06907150762868852
us_key_passes_lag1,0.0625769722636558
expected_goals_conceded_lag1,0.06249092722832788
us_shots_roll5,0.05461195025831474
expected_goals_conceded_roll3,0.05323336208999426
us_xgchain_lag1,0.05085280459786963
total_points_lag1,0.04785279620676034
starts_roll10,0.04682975820600985
fdr_gw2,0.04283005456496197
us_key_passes_roll5,0.042455417275792745
expected_goals_conceded_roll10,0.03941511506175391
us_npxg_roll3,0.038359461068785856
expected_goal_involvements_roll5,0.03381542616151253
us_xgbuildup_lag1,0.03137128013041165
bps_momentum,0.031252716682033985
bps_lag1,0.03115072305614696
was_home_gw3,0.028718137848890678
us_xgbuildup_roll5,0.027732610648992646
us_xgchain_roll5,0.024913187735191928
us_npxg_roll5,0.019506511435144966
expected_goals_lag1,0.01884181855355291
us_xa_roll3,0.018155088973030985
expected_goals_conceded_roll5,0.01750252559571156
expected_goal_involvements_lag1,0.016329121429315183
starts_roll3,0.013055160302606929
points_momentum,0.011287895925548129
us_npxg_lag1,0.010716713756603305
expected_goal_involvements_roll3,0.009191280659066563
consecutive_starts,0.009123425295648017
bonus_roll10,0.008567438045639031
threat_roll5,0.00829653440785136
threat_roll3,0.007226595738633361
expected_assists_roll3,0.005561120542728981
us_xgchain_roll3,0.005409921754028366
expected_assists_roll5,0.0046343735273873254
threat_lag1,0.004312655960877107
expected_goals_roll3,0.004256509418643296
expected_assists_lag1,0.003071870289880775
creativity_lag1,0.0021958062666496215
us_xa_lag1,0.0011608749708168996
bonus_roll5,0.0010329788394774998
influence_lag1,0.000887191148425572
bonus_roll3,0.0007175983836304933
bonus_lag1,0.0005897306424816583
