feature,importance
value,12.401803023939513
team,8.976361669128202
GW,7.498466581532266
opponent_gw3,7.468262052803668
position,7.171974831207539
minutes_season_avg,5.598731437073218
games_since_start,5.598692509922867
bps_season_avg,3.3716228024218164
total_points_season_avg,2.6829243697865874
us_xa_roll10,2.6777928829806155
fdr_defence_gw2,2.6310566179083072
influence_season_avg,2.5014312059627404
minutes_roll10,2.060850797835045
minutes_trend,1.8439781325107052
creativity_season_avg,1.5169534298735612
us_npxg_roll10,1.4991381644880117
minutes_roll3,1.4806633056860463
creativity_roll5,1.2953267373670883
threat_season_avg,1.1363427983512187
fdr_gw2,1.13438466743513
us_npxg_roll5,1.1141134006178948
bps_roll10,1.0018310092874394
played_lag1,0.9367969688186799
bps_momentum,0.8795509911340453
season,0.8428965060671818
total_points_roll10,0.8406854154721206
minutes_roll5,0.7004750173309886
fdr_attack_gw3,0.6752280558955289
influence_roll10,0.6293534386821436
opponent_team,0.5930272562482928
expected_goals_season_avg,0.5572873590708637
ict_index_roll5,0.5493114647206345
was_home_gw2,0.5437953407867613
us_time_roll10,0.5246779719047994
influence_roll5,0.5158524073731077
us_xgbuildup_roll10,0.5029230248015146
fdr_attack_gw2,0.4591447667299517
us_shots_roll10,0.4157753994998124
us_xa_lag1,0.4031814088973577
us_shots_lag1,0.4010471111019722
ict_index_lag1,0.346631089716241
starts_lag1,0.33525080052562184
us_xgbuildup_lag1,0.3060290059213169
total_points_roll5,0.298308177739212
creativity_roll10,0.2974947488714891
opponent_gw2,0.2967200854224319
minutes_lag1,0.2812581722331443
expected_goals_roll10,0.26749708389730154
ict_index_roll3,0.24752469551581452
creativity_roll3,0.2332637612772375
expected_assists_season_avg,0.2064319601411267
us_time_roll3,0.1936995701973053
us_key_passes_lag1,0.18973167706511387
threat_roll5,0.17637987679787415
total_points_roll3,0.16971196177234651
influence_roll3,0.16883190869730647
ict_index_roll10,0.16750734648773205
was_home_gw3,0.1661565910576397
starts_roll3,0.16219794188143757
bps_roll3,0.15511656029029175
fdr_defence_gw3,0.1530097655206373
us_xgchain_roll10,0.11561275949427494
us_time_roll5,0.1138307786083377
us_xg_roll10,0.11257811231281167
threat_roll10,0.08597932849398424
expected_goal_involvements_roll10,0.08485156866806808
us_xg_lag1,0.06743598255163412
total_points_lag1,0.06581479144585425
influence_lag1,0.06454314898617369
bps_roll5,0.06270457033899775
us_xgbuildup_roll5,0.05902752634568498
starts_roll5,0.048188613336458956
expected_goals_conceded_roll10,0.046643876434145616
us_time_lag1,0.04132324223044183
points_momentum,0.03985103803580347
fdr_gw3,0.037098940178770155
bps_lag1,0.0326630433692056
expected_assists_lag1,0.03156542699505074
us_shots_roll3,0.029973416361019054
us_shots_roll5,0.02564007936858504
us_xg_roll5,0.025190944782582103
was_home,0.024776489509640547
expected_goals_lag1,0.022133074442043738
us_key_passes_roll10,0.021002366694753995
expected_goal_involvements_roll5,0.020197779571178028
xg_momentum,0.01894558313591058
expected_assists_roll10,0.018181013231301404
us_xgchain_roll3,0.017431654947861114
us_xgchain_roll5,0.017321143891189054
us_xgbuildup_roll3,0.01603692379910005
us_npxg_lag1,0.01501842922847073
us_key_passes_roll3,0.01501432037307722
us_xgchain_lag1,0.014580473287747569
us_xg_roll3,0.014442696357379988
expected_goals_conceded_roll5,0.014135747890662954
threat_roll3,0.009932072057432437
expected_goals_conceded_roll3,0.00959662390091031
bonus_roll10,0.009484938189060354
us_xa_roll5,0.009202596099526417
expected_goal_involvements_lag1,0.008360155404067822
expected_goals_roll3,0.00786282493367442
expected_assists_roll3,0.007846513940530314
us_key_passes_roll5,0.006126582543794239
expected_goal_involvements_roll3,0.0058861496343879886
expected_goals_conceded_lag1,0.005552023969938419
starts_roll10,0.004528168951115864
creativity_lag1,0.004389648232205176
expected_goals_roll5,0.004341639212555763
expected_assists_roll5,0.004036902415200579
us_npxg_roll3,0.003167632953899907
bonus_roll5,0.0027176880049593886
us_xa_roll3,0.0021673962850341172
threat_lag1,0.0018543520782008625
bonus_roll3,0.00044402061324979713
consecutive_starts,0.00030207219806432743
bonus_lag1,0.0
