feature,importance
team,1575.6666666666667
opponent_team,1056.0
value,635.0
GW,266.6666666666667
us_xgbuildup_lag1,248.0
total_points_season_avg,242.0
fdr_defence_gw2,241.33333333333334
us_time_roll10,218.33333333333334
opponent_gw2,215.33333333333334
us_xgbuildup_roll10,211.0
us_xgchain_lag1,209.33333333333334
points_momentum,207.66666666666666
xg_momentum,202.33333333333334
minutes_trend,194.66666666666666
us_shots_roll10,193.33333333333334
bps_season_avg,187.66666666666666
fdr_gw2,178.33333333333334
us_xgbuildup_roll5,177.0
us_xgbuildup_roll3,176.66666666666666
influence_season_avg,175.0
us_time_roll5,174.66666666666666
bps_lag1,174.33333333333334
influence_lag1,174.0
opponent_gw3,173.66666666666666
us_xgchain_roll10,173.0
total_points_roll10,169.33333333333334
position,168.33333333333334
was_home_gw2,166.66666666666666
bps_roll10,164.0
fdr_attack_gw2,164.0
minutes_season_avg,162.0
us_time_roll3,161.0
us_xgchain_roll5,160.33333333333334
ict_index_roll3,160.0
ict_index_roll5,159.66666666666666
ict_index_roll10,157.0
games_since_start,157.0
ict_index_lag1,155.33333333333334
bps_roll3,154.33333333333334
threat_roll10,154.0
influence_roll10,153.66666666666666
threat_season_avg,152.33333333333334
expected_assists_season_avg,151.66666666666666
us_xgchain_roll3,151.66666666666666
bps_momentum,150.0
us_xa_roll3,147.0
creativity_roll5,147.0
us_time_lag1,146.0
creativity_lag1,144.66666666666666
bps_roll5,144.0
expected_goals_season_avg,141.66666666666666
fdr_defence_gw3,141.66666666666666
minutes_roll5,141.33333333333334
creativity_season_avg,139.66666666666666
expected_assists_roll5,138.66666666666666
threat_roll3,138.66666666666666
expected_goal_involvements_roll3,136.66666666666666
minutes_roll3,136.33333333333334
season,136.33333333333334
expected_goal_involvements_lag1,135.33333333333334
minutes_roll10,135.33333333333334
expected_assists_lag1,135.33333333333334
fdr_attack_gw3,135.0
total_points_roll5,135.0
us_key_passes_roll10,134.66666666666666
expected_goals_lag1,134.0
influence_roll3,133.0
creativity_roll3,128.66666666666666
us_xa_roll10,128.33333333333334
bonus_roll10,127.33333333333333
us_xa_roll5,127.0
expected_goals_conceded_lag1,126.33333333333333
threat_roll5,126.0
expected_goal_involvements_roll10,123.33333333333333
us_xg_lag1,123.0
influence_roll5,122.66666666666667
us_npxg_roll3,121.66666666666667
us_xa_lag1,121.66666666666667
creativity_roll10,120.0
expected_assists_roll3,119.0
total_points_roll3,118.33333333333333
minutes_lag1,117.0
threat_lag1,116.66666666666667
us_npxg_roll10,115.66666666666667
us_shots_roll5,108.66666666666667
expected_goals_conceded_roll10,106.33333333333333
expected_assists_roll10,105.33333333333333
us_key_passes_roll5,102.0
expected_goal_involvements_roll5,101.66666666666667
expected_goals_roll5,101.33333333333333
us_npxg_roll5,95.33333333333333
us_xg_roll3,93.33333333333333
expected_goals_conceded_roll5,92.33333333333333
us_npxg_lag1,91.66666666666667
total_points_lag1,91.33333333333333
us_xg_roll10,91.0
expected_goals_roll10,91.0
us_xg_roll5,90.33333333333333
us_key_passes_roll3,87.66666666666667
expected_goals_roll3,84.0
us_shots_roll3,75.66666666666667
expected_goals_conceded_roll3,75.0
bonus_roll5,44.0
us_shots_lag1,43.0
consecutive_starts,40.0
us_key_passes_lag1,38.333333333333336
bonus_roll3,27.666666666666668
was_home,27.333333333333332
was_home_gw3,26.0
starts_roll10,24.0
fdr_gw3,18.0
bonus_lag1,9.333333333333334
played_lag1,9.0
starts_roll5,8.333333333333334
starts_roll3,5.333333333333333
starts_lag1,2.3333333333333335
