feature,importance
value,0.25680924478233397
played_lag1,0.15571025021241183
total_points_season_avg,0.10771225071848976
minutes_season_avg,0.09899219446608992
fdr_gw3,0.07741900904766241
minutes_lag1,0.07192887668021163
was_home_gw3,0.06206123615666595
minutes_roll10,0.056094575705852044
total_points_roll10,0.05605417342308703
total_points_roll3,0.05594002924328657
bps_season_avg,0.05593239633165845
us_time_roll10,0.05287263606381142
minutes_roll5,0.04842712381990115
minutes_roll3,0.04605050825274266
total_points_roll5,0.044522966627755886
us_xgchain_roll10,0.03870424387284838
us_shots_roll10,0.029265323213003076
fdr_defence_gw3,0.02913407655671409
us_time_roll5,0.028334275073323357
influence_season_avg,0.02371477161678851
us_time_roll3,0.022546165642934445
threat_season_avg,0.02100807725799165
us_key_passes_roll5,0.018121955322178532
us_xa_roll5,0.016895999611538957
influence_roll3,0.016140056518676452
bonus_roll5,0.015770861399433775
creativity_season_avg,0.012704566902066549
influence_roll5,0.012126470562651495
minutes_trend,0.011454886490483509
opponent_gw2,0.011319184786756066
bonus_roll10,0.01089691977891537
total_points_lag1,0.010862075492884423
bps_roll10,0.010691689791974948
influence_roll10,0.010241338953654833
us_time_lag1,0.009978291644801835
bps_roll5,0.009663496301843748
creativity_roll5,0.00913073415678618
us_xgchain_roll5,0.008827180550427522
us_shots_roll3,0.008240593716968723
team,0.008029003955405019
opponent_team,0.007822127122875583
ict_index_roll10,0.007576186132116029
bps_roll3,0.007183565757383559
position,0.0059809610258978385
opponent_gw3,0.0058479859774763785
games_since_start,0.004036855408775256
us_xgbuildup_lag1,0.0034664211160255554
bonus_roll3,0.00259116845180785
consecutive_starts,0.001967938727350506
us_xa_roll10,0.001569430522517519
ict_index_roll3,0.001319475062512699
fdr_attack_gw3,0.0007973654767114509
expected_goals_conceded_lag1,0.0
us_npxg_roll10,0.0
ict_index_lag1,0.0
us_xgbuildup_roll10,0.0
threat_lag1,0.0
us_xg_roll10,0.0
bps_lag1,0.0
bonus_lag1,0.0
us_key_passes_roll10,0.0
creativity_lag1,0.0
influence_lag1,0.0
creativity_roll3,0.0
expected_goals_season_avg,0.0
expected_assists_season_avg,0.0
expected_goal_involvements_lag1,0.0
expected_assists_lag1,0.0
expected_goals_lag1,0.0
threat_roll10,0.0
points_momentum,0.0
bps_momentum,0.0
xg_momentum,0.0
was_home,0.0
was_home_gw2,0.0
fdr_gw2,0.0
fdr_attack_gw2,0.0
fdr_defence_gw2,0.0
starts_lag1,0.0
expected_goal_involvements_roll10,0.0
creativity_roll10,0.0
us_xg_lag1,0.0
expected_goals_roll3,0.0
expected_goals_conceded_roll5,0.0
expected_goal_involvements_roll5,0.0
expected_assists_roll5,0.0
expected_goals_roll5,0.0
starts_roll5,0.0
expected_assists_roll3,0.0
expected_goal_involvements_roll3,0.0
expected_goals_conceded_roll3,0.0
us_key_passes_roll3,0.0
us_xgbuildup_roll3,0.0
us_xgchain_roll3,0.0
us_npxg_roll3,0.0
us_xa_roll3,0.0
us_xg_roll3,0.0
GW,0.0
threat_roll5,0.0
ict_index_roll5,0.0
us_npxg_lag1,0.0
expected_goals_conceded_roll10,0.0
threat_roll3,0.0
expected_assists_roll10,0.0
expected_goals_roll10,0.0
starts_roll10,0.0
us_xa_lag1,0.0
us_xgchain_lag1,0.0
starts_roll3,0.0
us_shots_roll5,0.0
us_xgbuildup_roll5,0.0
us_npxg_roll5,0.0
us_shots_lag1,0.0
us_xg_roll5,0.0
us_key_passes_lag1,0.0
season,0.0
