feature,importance
value,11.852920587728862
GW,9.429905627004786
minutes_season_avg,6.292910509822964
position,4.723217799044704
bps_season_avg,4.5936000570596605
total_points_season_avg,4.339609778709801
influence_season_avg,4.214541492514362
games_since_start,4.061164720271492
minutes_roll10,3.504843180409002
minutes_roll5,2.9718713911588277
minutes_lag1,2.711901271082069
minutes_trend,2.5839769475503434
us_xg_roll10,1.9509848832165857
ict_index_roll10,1.902003862691903
creativity_roll10,1.8501096289118046
creativity_roll5,1.8434673248913718
us_xgbuildup_roll10,1.7580893302485483
played_lag1,1.7362886346973914
influence_roll10,1.3485722618113138
total_points_roll10,1.3474585302212176
us_xa_roll10,1.3178298152654098
total_points_roll3,1.2931685034305818
minutes_roll3,1.2920109451940573
ict_index_lag1,1.1930326597366852
us_time_roll10,1.0585741811513145
bps_roll10,1.0108140088320083
us_npxg_roll10,0.9641030379667205
team,0.9331049837801841
us_xg_roll5,0.9004975106614707
ict_index_roll5,0.8283781035014174
influence_roll5,0.7068652537283503
expected_assists_season_avg,0.7006769768413251
us_key_passes_roll3,0.6912451042263692
us_time_lag1,0.5960014107990946
us_xgbuildup_lag1,0.5285650124765453
opponent_gw2,0.5010941484924959
ict_index_roll3,0.4672911806660293
bps_roll5,0.45645139593919165
was_home_gw2,0.45314762600402814
us_npxg_roll3,0.4293680685041641
creativity_roll3,0.414364360504257
threat_season_avg,0.3881680499664749
threat_roll10,0.3856833260668177
influence_roll3,0.37498008559879725
us_xgchain_roll5,0.34414635012152894
opponent_gw3,0.31871072100454495
total_points_lag1,0.30702758084885895
total_points_roll5,0.28322273250267754
creativity_season_avg,0.2791144563737897
us_shots_roll10,0.2756497364956027
us_shots_lag1,0.2712197704998856
fdr_attack_gw2,0.25332381376347535
us_xgchain_roll10,0.24537353758062733
us_key_passes_roll5,0.24019698882145418
us_time_roll5,0.23261378745967004
us_xa_lag1,0.2128043370162307
fdr_attack_gw3,0.20295452295647637
season,0.1957881966951599
bps_roll3,0.19081129853898754
us_xgbuildup_roll5,0.1889498617734548
was_home,0.17115635132390863
fdr_defence_gw3,0.1679437330727371
expected_goals_season_avg,0.15897340731703813
fdr_defence_gw2,0.1583132567685504
us_key_passes_lag1,0.1426880616704312
us_xa_roll3,0.11106247413766153
bonus_roll10,0.10294674647184508
us_time_roll3,0.10112819978609974
starts_lag1,0.0958441027212583
xg_momentum,0.09418379422438722
us_xgbuildup_roll3,0.08514698494887006
us_shots_roll5,0.08183461713298829
expected_goals_roll10,0.07533730475707634
us_key_passes_roll10,0.07300759144441295
bps_momentum,0.07149733273503726
expected_goal_involvements_roll10,0.06402515126957795
expected_assists_roll5,0.062354905759260254
starts_roll10,0.06191718655466403
expected_goals_roll5,0.06017119269559078
threat_roll5,0.0595500924514365
us_xg_roll3,0.057884365565683715
fdr_gw3,0.057109287848663925
influence_lag1,0.05465295049877685
threat_lag1,0.053843568329872096
points_momentum,0.052210785722139254
opponent_team,0.051096782431643624
us_shots_roll3,0.049794863839902746
expected_goals_conceded_roll10,0.04884569110759924
expected_goals_conceded_lag1,0.04755577177830196
expected_goal_involvements_roll5,0.04659107267390967
us_xa_roll5,0.044545075231772126
fdr_gw2,0.03966863478877628
us_xgchain_roll3,0.03881847027381346
us_npxg_lag1,0.03450542219978525
expected_goals_conceded_roll5,0.029934667250172325
expected_assists_lag1,0.02872612198410217
starts_roll3,0.02790588558305612
expected_goal_involvements_lag1,0.027428559202194534
expected_assists_roll10,0.026891539124834087
us_xg_lag1,0.02590207728604575
us_npxg_roll5,0.023470090425142184
expected_goal_involvements_roll3,0.02328892076249355
expected_goals_conceded_roll3,0.022639801297983052
us_xgchain_lag1,0.020734454966824974
expected_goals_roll3,0.020218704951610548
bps_lag1,0.019984817736899384
expected_assists_roll3,0.018278351814329123
threat_roll3,0.014567161970418447
creativity_lag1,0.01112395744508515
starts_roll5,0.008991336090316661
expected_goals_lag1,0.007660313484868671
bonus_roll5,0.0074452000739495755
consecutive_starts,0.004663486933331057
was_home_gw3,0.0041225975687348895
bonus_lag1,0.002838649201246736
bonus_roll3,0.002216814479871137
