feature,importance
value,13.835455839459478
GW,9.065499753903564
minutes_season_avg,6.093894018016031
position,5.721781679350711
influence_season_avg,5.061206799684549
bps_season_avg,4.953797186323474
games_since_start,4.106591289813891
minutes_roll10,4.060808231232579
total_points_season_avg,2.981840538586144
minutes_trend,2.9230841593522183
bps_roll10,2.735569197051969
total_points_roll10,1.955818718706173
creativity_season_avg,1.8570468097919006
played_lag1,1.696417934259897
minutes_roll5,1.4962787423514672
us_xa_roll10,1.4286720121678773
minutes_roll3,1.4188062455287687
fdr_gw2,1.2690164002769817
team,1.2247622070069055
us_npxg_roll5,1.1609472375470375
threat_season_avg,1.1441176868396032
influence_roll10,1.061628325142948
ict_index_roll3,1.0114313877437993
creativity_roll10,0.9993931562122723
influence_roll5,0.9055250358649509
bps_momentum,0.881468979219251
total_points_roll5,0.8403478631230172
fdr_defence_gw2,0.8377076269097888
ict_index_lag1,0.80336912362309
creativity_roll5,0.7892512556515136
bps_roll5,0.7817028182425225
was_home_gw2,0.7291074053426196
us_xgbuildup_lag1,0.6835534059040934
ict_index_roll5,0.6458805691183357
us_time_roll10,0.5857536924173985
us_xgchain_roll10,0.5652585964350056
us_key_passes_roll10,0.5412259452525292
creativity_roll3,0.5264178101335341
us_xgchain_roll5,0.5242821794435344
minutes_lag1,0.5043641940236631
us_xa_lag1,0.4537920851795773
total_points_roll3,0.4509607496240802
us_xgbuildup_roll10,0.4089584462191983
fdr_attack_gw2,0.4016108271368885
threat_roll10,0.40049836179149356
expected_goals_season_avg,0.3921918059760755
season,0.3705593059457144
ict_index_roll10,0.3667933648389263
us_key_passes_lag1,0.3639830475326811
opponent_gw2,0.35569392071742806
us_key_passes_roll3,0.33180372278483816
us_shots_lag1,0.32101594690485846
us_xa_roll3,0.3006741593579527
us_xg_roll10,0.2987531592864773
us_time_roll5,0.2979851972573167
us_xg_roll3,0.27998261252354933
bps_roll3,0.27963449842749216
us_time_lag1,0.21691473347417037
opponent_gw3,0.21090855245715276
threat_roll5,0.20473000069773128
influence_roll3,0.16783555260658395
fdr_attack_gw3,0.16214672570000288
expected_goals_roll10,0.1493698130489441
xg_momentum,0.13265625756814195
us_shots_roll10,0.1320418331202007
fdr_defence_gw3,0.13033638614570311
expected_assists_season_avg,0.12263993416555483
points_momentum,0.11853182691877955
us_xg_lag1,0.10947347700048629
bonus_roll10,0.1044857087098215
us_time_roll3,0.10318900030065256
us_npxg_roll10,0.10224723818949523
expected_goal_involvements_roll10,0.10145924825361653
was_home_gw3,0.09785040791678415
opponent_team,0.09147716384930389
total_points_lag1,0.08699948747159746
bps_lag1,0.06982221002268145
us_xa_roll5,0.05299540447223501
expected_goals_conceded_roll10,0.05205877076361666
us_xgbuildup_roll5,0.05092474288527894
us_xg_roll5,0.048662644050849996
was_home,0.043831259272513357
expected_goal_involvements_lag1,0.040751872546586555
expected_assists_roll5,0.03922852368977273
us_xgchain_roll3,0.038857008640075234
starts_lag1,0.037136417304286407
expected_goal_involvements_roll3,0.03548792794411053
us_shots_roll3,0.03390631301556161
expected_goals_conceded_lag1,0.0308565400527943
expected_goal_involvements_roll5,0.029706457347368126
expected_goals_conceded_roll5,0.02879682588785519
threat_roll3,0.027645453939473652
expected_goals_conceded_roll3,0.026598188540932724
starts_roll10,0.02483465707635866
expected_goals_roll5,0.02412677738163734
starts_roll3,0.021487632531645574
expected_assists_lag1,0.021448583003697137
influence_lag1,0.021021600772802858
us_shots_roll5,0.020688791507895914
expected_assists_roll10,0.019640287180802463
us_xgbuildup_roll3,0.019363616298739665
us_npxg_lag1,0.018322916728740347
creativity_lag1,0.015763826968308074
expected_goals_lag1,0.010642356461970287
us_xgchain_lag1,0.009744001165629635
expected_assists_roll3,0.009707028687261822
bonus_roll5,0.008426683080043226
starts_roll5,0.007389455617237054
us_key_passes_roll5,0.006964743432966058
threat_lag1,0.005772718566782972
us_npxg_roll3,0.0048392625814226336
expected_goals_roll3,0.004192895578831246
bonus_roll3,0.004049045145109444
consecutive_starts,0.0038217138574081393
fdr_gw3,0.0006211493573965218
bonus_lag1,0.0005970804869895147
